timestamp,username,account_type,src_ip,target,protocol,success,anomaly_type,is_anomaly
2024-01-09 17:30:00,jsmith,user,100.70.8.1,intranet,radius,1,normal,0
2024-01-09 17:31:00,jsmith,user,10.1.96.50,intranet,radius,1,normal,0
2024-01-09 18:34:00,svc_monitor,service,69.252.87.16,cmts-mgmt,tacacs,1,normal,0
2024-01-09 21:29:00,svc_deploy,service,184.29.57.11,deploy-host,tacacs,1,normal,0
2024-01-09 23:24:00,svc_deploy,service,162.150.4.3,git-runner,tacacs,1,normal,0
2024-01-10 00:03:00,svc_deploy,service,184.29.53.6,git-runner,tacacs,1,normal,0
2024-01-10 00:41:00,svc_deploy,service,162.150.9.17,deploy-host,tacacs,0,normal,0
2024-01-10 01:08:00,svc_monitor,service,172.19.96.5,cmts-mgmt,tacacs,1,normal,0
2024-01-10 02:19:00,svc_deploy,service,184.29.52.7,git-runner,tacacs,1,normal,0
2024-01-10 02:23:00,svc_monitor,service,172.19.192.15,router-mgmt,tacacs,1,normal,0
2024-01-10 02:46:00,svc_deploy,service,184.29.54.13,deploy-host,tacacs,1,normal,0
2024-01-10 03:50:00,svc_monitor,service,172.16.144.5,router-mgmt,tacacs,1,normal,0
2024-01-10 03:58:00,net_admin1,admin,185.220.44.50,firewall,tacacs,1,off_hours_admin,1
2024-01-10 04:08:00,svc_backup,service,162.150.9.17,storage-mgmt,tacacs,1,normal,0
2024-01-10 05:03:00,svc_backup,service,69.252.81.14,backup-svr,tacacs,1,normal,0
2024-01-10 05:48:00,root,root,172.18.128.25,cmts,radius,0,root_login,1
2024-01-10 06:23:00,svc_backup,service,69.252.82.14,storage-mgmt,tacacs,1,normal,0
2024-01-10 06:45:00,svc_deploy,service,162.150.6.15,deploy-host,tacacs,1,normal,0
2024-01-10 08:22:00,svc_backup,service,184.29.60.15,backup-svr,tacacs,1,normal,0
2024-01-10 08:26:00,svc_backup,service,69.252.91.2,backup-svr,tacacs,1,normal,0
2024-01-10 09:55:00,rjohnson,user,96.26.224.100,vpn,radius,1,normal,0
2024-01-10 10:16:00,svc_backup,service,69.252.89.16,backup-svr,tacacs,0,normal,0
2024-01-10 12:08:00,net_admin2,admin,172.16.0.15,router-core,tacacs,1,normal,0
2024-01-10 12:38:00,svc_deploy,service,184.29.66.10,deploy-host,tacacs,1,normal,0
2024-01-10 14:14:00,net_admin1,admin,172.17.96.15,cmts,tacacs,1,normal,0
2024-01-10 14:22:00,net_admin1,admin,69.252.86.15,firewall,tacacs,1,normal,0
2024-01-10 14:41:00,svc_backup,service,184.29.59.5,storage-mgmt,tacacs,1,normal,0
2024-01-10 14:44:00,alopez,user,10.2.128.30,intranet,radius,1,normal,0
2024-01-10 15:11:00,svc_backup,service,185.220.33.50,intranet,radius,1,svc_account_interactive,1
2024-01-10 15:25:00,svc_monitor,service,69.252.92.5,cmts-mgmt,tacacs,1,normal,0
2024-01-10 15:28:00,fieldtech_b,field,73.31.224.1,provisioning,radius,1,normal,0
2024-01-10 16:03:00,svc_deploy,service,184.29.53.4,deploy-host,tacacs,1,normal,0
2024-01-10 16:41:00,net_admin2,admin,172.17.112.5,router-core,tacacs,1,normal,0
2024-01-10 16:49:00,net_admin1,admin,172.19.64.15,router-core,tacacs,1,normal,0
2024-01-10 16:55:00,tchan,user,10.2.32.50,webmail,radius,0,normal,0
2024-01-10 17:11:00,svc_backup,service,162.150.4.9,backup-svr,tacacs,1,normal,0
2024-01-10 17:29:00,alopez,user,172.16.80.25,intranet,radius,1,normal,0
2024-01-10 17:38:00,svc_deploy,service,162.150.7.6,git-runner,tacacs,1,normal,0
2024-01-10 17:43:00,svc_monitor,service,69.252.80.7,cmts-mgmt,tacacs,1,normal,0
2024-01-10 18:28:00,fieldtech_b,field,96.1.64.1,cmts-mgmt,radius,1,normal,0
2024-01-10 20:21:00,svc_backup,service,69.252.86.18,storage-mgmt,tacacs,1,normal,0
2024-01-10 21:38:00,svc_backup,service,162.150.2.11,storage-mgmt,tacacs,1,normal,0
2024-01-10 22:44:00,svc_deploy,service,162.150.8.16,git-runner,tacacs,1,normal,0
2024-01-10 23:07:00,svc_backup,service,69.252.93.1,storage-mgmt,tacacs,1,normal,0
2024-01-11 01:15:00,svc_deploy,service,162.150.4.1,deploy-host,tacacs,0,normal,0
2024-01-11 02:56:00,svc_backup,service,184.29.61.17,backup-svr,tacacs,1,normal,0
2024-01-11 04:34:00,svc_monitor,service,69.252.83.18,cmts-mgmt,tacacs,0,normal,0
2024-01-11 04:36:00,svc_monitor,service,172.16.144.15,cmts-mgmt,tacacs,1,normal,0
2024-01-11 05:22:00,svc_backup,service,184.29.62.10,storage-mgmt,tacacs,1,normal,0
2024-01-11 05:35:00,svc_deploy,service,184.29.52.5,deploy-host,tacacs,1,normal,0
2024-01-11 07:02:00,svc_monitor,service,172.16.32.5,router-mgmt,tacacs,1,normal,0
2024-01-11 07:51:00,svc_deploy,service,162.150.6.11,git-runner,tacacs,1,normal,0
2024-01-11 07:59:00,svc_monitor,service,172.19.32.5,router-mgmt,tacacs,1,normal,0
2024-01-11 08:46:00,jsmith,user,10.3.160.10,intranet,radius,1,normal,0
2024-01-11 08:59:00,net_admin2,admin,162.150.15.11,router-core,tacacs,1,normal,0
2024-01-11 09:26:00,net_admin1,admin,172.16.240.5,router-core,tacacs,1,normal,0
2024-01-11 09:29:00,svc_deploy,service,184.29.67.3,git-runner,tacacs,1,normal,0
2024-01-11 10:11:00,jsmith,user,100.90.104.3,intranet,radius,1,normal,0
2024-01-11 11:01:00,net_admin1,admin,172.19.112.25,cmts,tacacs,1,normal,0
2024-01-11 11:13:00,root,root,172.18.208.25,firewall,radius,1,root_login,1
2024-01-11 11:32:00,net_admin2,admin,184.29.57.16,switch-mgmt,tacacs,1,normal,0
2024-01-11 11:50:00,svc_deploy,service,162.150.7.16,deploy-host,tacacs,1,normal,0
2024-01-11 12:06:00,svc_backup,service,69.252.83.9,storage-mgmt,tacacs,1,normal,0
2024-01-11 12:57:00,fieldtech_b,field,96.12.80.1,cmts-mgmt,radius,1,normal,0
2024-01-11 13:10:00,alopez,user,69.252.95.4,vpn,radius,1,impossible_velocity,1
2024-01-11 13:12:00,alopez,user,162.150.0.18,vpn,radius,1,impossible_velocity,1
2024-01-11 13:14:00,tchan,user,100.81.216.3,vpn,radius,1,normal,0
2024-01-11 13:25:00,jsmith,user,100.80.120.1,intranet,radius,1,normal,0
2024-01-11 14:05:00,svc_deploy,service,184.29.53.16,deploy-host,tacacs,1,normal,0
2024-01-11 14:18:00,svc_monitor,service,184.29.57.16,cmts-mgmt,tacacs,1,normal,0
2024-01-11 14:46:00,tchan,user,10.1.128.50,webmail,radius,1,normal,0
2024-01-11 15:19:00,mwilliams,user,50.200.16.1,sharepoint,radius,0,normal,0
2024-01-11 16:12:00,net_admin1,admin,172.17.160.25,firewall,tacacs,1,normal,0
2024-01-11 16:48:00,svc_deploy,service,184.29.57.6,git-runner,tacacs,1,normal,0
2024-01-11 17:17:00,fieldtech_b,field,96.31.128.100,provisioning,radius,1,normal,0
2024-01-11 18:51:00,fieldtech_b,field,100.79.168.2,provisioning,radius,1,normal,0
2024-01-11 21:53:00,svc_monitor,service,69.252.94.8,cmts-mgmt,tacacs,1,normal,0
2024-01-12 01:19:00,svc_monitor,service,172.18.176.25,cmts-mgmt,tacacs,1,normal,0
2024-01-12 01:34:00,svc_backup,service,162.150.16.4,backup-svr,tacacs,1,normal,0
2024-01-12 02:03:00,svc_deploy,service,184.29.61.11,deploy-host,tacacs,1,normal,0
2024-01-12 02:13:00,svc_monitor,service,184.29.52.13,router-mgmt,tacacs,1,normal,0
2024-01-12 02:25:00,svc_monitor,service,69.252.93.6,cmts-mgmt,tacacs,1,normal,0
2024-01-12 03:27:00,svc_monitor,service,69.252.80.17,router-mgmt,tacacs,1,normal,0
2024-01-12 04:22:00,svc_backup,service,69.252.97.18,storage-mgmt,tacacs,1,normal,0
2024-01-12 04:47:00,svc_backup,service,69.252.91.11,backup-svr,tacacs,1,normal,0
2024-01-12 07:12:00,net_admin1,admin,69.252.82.17,firewall,tacacs,1,normal,0
2024-01-12 09:23:00,alopez,user,73.27.160.1,intranet,radius,1,normal,0
2024-01-12 09:24:00,svc_monitor,service,69.252.89.6,router-mgmt,tacacs,1,normal,0
2024-01-12 09:42:00,svc_deploy,service,162.150.10.11,git-runner,tacacs,1,normal,0
2024-01-12 09:50:00,svc_backup,service,184.29.60.8,storage-mgmt,tacacs,1,normal,0
2024-01-12 10:17:00,mwilliams,user,73.14.96.150,sharepoint,radius,1,normal,0
2024-01-12 10:44:00,mwilliams,user,10.1.0.40,sharepoint,radius,1,normal,0
2024-01-12 11:46:00,svc_monitor,service,184.29.68.10,cmts-mgmt,tacacs,1,normal,0
2024-01-12 11:54:00,svc_deploy,service,162.150.4.3,deploy-host,tacacs,1,normal,0
2024-01-12 12:10:00,jsmith,user,69.252.83.1,vpn,radius,1,impossible_velocity,1
2024-01-12 12:13:00,jsmith,user,162.150.1.15,vpn,radius,1,impossible_velocity,1
2024-01-12 12:16:00,fieldtech_b,field,73.25.80.1,cmts-mgmt,radius,1,normal,0
2024-01-12 13:53:00,net_admin1,admin,69.252.93.7,router-core,tacacs,1,normal,0
2024-01-12 14:05:00,fieldtech_b,field,10.1.192.20,cmts-mgmt,radius,1,normal,0
2024-01-12 14:28:00,rjohnson,user,100.75.128.2,webmail,radius,1,normal,0
2024-01-12 14:31:00,jsmith,user,100.84.96.3,intranet,radius,0,normal,0
2024-01-12 14:41:00,svc_deploy,service,184.29.65.3,git-runner,tacacs,1,normal,0
2024-01-12 15:16:00,svc_backup,service,184.29.64.3,storage-mgmt,tacacs,1,normal,0
2024-01-12 15:36:00,svc_deploy,service,162.150.17.17,deploy-host,tacacs,1,normal,0
2024-01-12 15:45:00,svc_deploy,service,184.29.58.3,git-runner,tacacs,1,normal,0
2024-01-12 16:30:00,svc_backup,service,185.220.63.50,intranet,radius,1,svc_account_interactive,1
2024-01-12 17:41:00,svc_backup,service,162.150.19.19,storage-mgmt,tacacs,1,normal,0
2024-01-12 18:06:00,svc_deploy,service,184.29.54.1,deploy-host,tacacs,1,normal,0
2024-01-12 18:10:00,tchan,user,96.15.0.100,webmail,radius,1,normal,0
2024-01-12 18:38:00,svc_monitor,service,172.17.160.5,cmts-mgmt,tacacs,1,normal,0
2024-01-12 19:00:00,svc_backup,service,69.252.85.14,backup-svr,tacacs,1,normal,0
2024-01-12 19:04:00,svc_backup,service,162.150.12.6,backup-svr,tacacs,1,normal,0
2024-01-12 19:58:00,svc_backup,service,162.150.11.13,backup-svr,tacacs,1,normal,0
2024-01-12 20:13:00,svc_deploy,service,184.29.69.14,git-runner,tacacs,1,normal,0
2024-01-12 21:16:00,svc_deploy,service,184.29.57.9,deploy-host,tacacs,1,normal,0
2024-01-12 21:39:00,svc_backup,service,162.150.17.13,storage-mgmt,tacacs,1,normal,0
2024-01-12 23:33:00,svc_backup,service,69.252.80.18,backup-svr,tacacs,1,normal,0
2024-01-13 00:59:00,svc_monitor,service,172.18.80.5,cmts-mgmt,tacacs,1,normal,0
2024-01-13 01:01:00,svc_deploy,service,184.29.53.16,git-runner,tacacs,1,normal,0
2024-01-13 01:20:00,svc_backup,service,184.29.69.7,backup-svr,tacacs,1,normal,0
2024-01-13 01:59:00,svc_deploy,service,162.150.7.19,deploy-host,tacacs,1,normal,0
2024-01-13 02:02:00,svc_backup,service,69.252.91.9,backup-svr,tacacs,1,normal,0
2024-01-13 03:00:00,jsmith,user,185.220.2.1,vpn,radius,0,credential_stuffing,1
2024-01-13 03:00:08,mwilliams,user,185.220.2.1,vpn,radius,0,credential_stuffing,1
2024-01-13 03:00:16,tchan,user,185.220.2.1,vpn,radius,0,credential_stuffing,1
2024-01-13 03:00:24,alopez,user,185.220.2.1,vpn,radius,0,credential_stuffing,1
2024-01-13 03:00:32,rjohnson,user,185.220.2.1,vpn,radius,1,credential_stuffing,1
2024-01-13 03:00:40,net_admin1,user,185.220.2.1,vpn,radius,0,credential_stuffing,1
2024-01-13 03:00:48,fieldtech_a,user,185.220.2.1,vpn,radius,0,credential_stuffing,1
2024-01-13 03:00:56,u_bogus1,user,185.220.2.1,vpn,radius,0,credential_stuffing,1
2024-01-13 03:01:04,u_bogus2,user,185.220.2.1,vpn,radius,0,credential_stuffing,1
2024-01-13 03:01:12,u_bogus3,user,185.220.2.1,vpn,radius,0,credential_stuffing,1
2024-01-13 03:01:20,u_bogus4,user,185.220.2.1,vpn,radius,0,credential_stuffing,1
2024-01-13 03:01:28,u_bogus5,user,185.220.2.1,vpn,radius,0,credential_stuffing,1
2024-01-13 03:14:00,net_admin1,admin,172.16.128.5,firewall,tacacs,1,off_hours_admin,1
2024-01-13 03:45:00,svc_backup,service,162.150.7.8,backup-svr,tacacs,1,normal,0
2024-01-13 06:41:00,svc_backup,service,69.252.99.7,storage-mgmt,tacacs,1,normal,0
2024-01-13 07:24:00,rjohnson,user,96.18.32.1,webmail,radius,1,normal,0
2024-01-13 08:22:00,alopez,user,172.18.96.25,intranet,radius,1,normal,0
2024-01-13 12:24:00,alopez,user,10.3.0.20,vpn,radius,1,normal,0
2024-01-13 12:55:00,net_admin1,admin,50.200.5.1,firewall,tacacs,1,normal,0
2024-01-13 13:20:00,fieldtech_a,field,172.19.96.15,firewall,tacacs,0,lateral_movement,1
2024-01-13 13:53:00,fieldtech_a,field,96.21.192.100,provisioning,radius,1,normal,0
2024-01-13 15:23:00,svc_deploy,service,162.150.7.19,git-runner,tacacs,1,normal,0
2024-01-13 15:40:00,jsmith,user,96.11.128.100,intranet,radius,1,normal,0
2024-01-13 15:42:00,net_admin2,admin,162.150.19.15,switch-mgmt,tacacs,1,normal,0
2024-01-13 15:58:00,net_admin2,admin,172.16.48.25,switch-mgmt,tacacs,1,normal,0
2024-01-13 16:25:00,alopez,user,172.16.80.5,vpn,radius,1,normal,0
2024-01-13 16:30:00,alopez,user,172.17.208.25,intranet,radius,1,normal,0
2024-01-13 17:20:00,jsmith,user,10.1.160.20,intranet,radius,1,normal,0
2024-01-13 17:27:00,svc_monitor,service,172.18.240.15,router-mgmt,tacacs,1,normal,0
2024-01-13 17:29:00,net_admin1,admin,50.200.9.1,cmts,tacacs,1,normal,0
2024-01-13 17:45:00,fieldtech_b,field,100.77.224.3,provisioning,radius,1,normal,0
2024-01-13 18:04:00,fieldtech_a,field,96.28.144.1,cmts-mgmt,radius,1,normal,0
2024-01-13 19:01:00,svc_backup,service,184.29.51.3,backup-svr,tacacs,1,normal,0
2024-01-13 20:28:00,svc_monitor,service,172.17.64.5,cmts-mgmt,tacacs,1,normal,0
2024-01-13 23:17:00,svc_backup,service,162.150.5.18,backup-svr,tacacs,1,normal,0
2024-01-14 00:25:00,svc_deploy,service,184.29.68.3,git-runner,tacacs,1,normal,0
2024-01-14 00:47:00,svc_monitor,service,184.29.67.16,cmts-mgmt,tacacs,1,normal,0
2024-01-14 01:26:00,svc_backup,service,184.29.55.16,storage-mgmt,tacacs,1,normal,0
2024-01-14 01:41:00,svc_monitor,service,172.17.48.5,router-mgmt,tacacs,1,normal,0
2024-01-14 03:04:00,svc_deploy,service,162.150.1.5,git-runner,tacacs,1,normal,0
2024-01-14 03:38:00,svc_backup,service,69.252.90.14,storage-mgmt,tacacs,1,normal,0
2024-01-14 06:18:00,rjohnson,user,100.81.8.1,vpn,radius,1,normal,0
2024-01-14 07:12:00,net_admin1,admin,69.252.83.17,router-core,tacacs,1,normal,0
2024-01-14 07:21:00,net_admin1,admin,69.252.99.8,router-core,tacacs,1,normal,0
2024-01-14 08:09:00,net_admin2,admin,162.150.3.11,router-core,tacacs,1,normal,0
2024-01-14 08:26:00,net_admin1,admin,172.19.16.25,firewall,tacacs,1,normal,0
2024-01-14 08:40:00,jsmith,user,96.10.64.200,webmail,radius,1,normal,0
2024-01-14 09:11:00,svc_backup,service,162.150.19.3,backup-svr,tacacs,1,normal,0
2024-01-14 09:28:00,jsmith,user,100.90.200.1,vpn,radius,1,normal,0
2024-01-14 11:27:00,svc_deploy,service,184.29.65.11,deploy-host,tacacs,1,normal,0
2024-01-14 12:24:00,fieldtech_a,field,96.21.176.1,cmts-mgmt,radius,1,normal,0
2024-01-14 12:54:00,svc_deploy,service,162.150.5.14,deploy-host,tacacs,1,normal,0
2024-01-14 13:11:00,jsmith,user,10.3.32.20,webmail,radius,1,normal,0
2024-01-14 13:15:00,svc_backup,service,184.29.55.1,backup-svr,tacacs,1,normal,0
2024-01-14 14:17:00,net_admin1,admin,50.200.16.1,router-core,tacacs,1,normal,0
2024-01-14 14:24:00,mwilliams,user,50.200.6.1,intranet,radius,1,normal,0
2024-01-14 15:58:00,svc_deploy,service,162.150.9.6,deploy-host,tacacs,1,normal,0
2024-01-14 16:14:00,net_admin1,admin,172.17.160.15,firewall,tacacs,1,normal,0
2024-01-14 17:27:00,svc_monitor,service,184.29.56.4,router-mgmt,tacacs,1,normal,0
2024-01-14 19:29:00,svc_monitor,service,172.19.192.5,router-mgmt,tacacs,1,normal,0
2024-01-14 23:07:00,svc_backup,service,69.252.81.11,storage-mgmt,tacacs,1,normal,0
2024-01-14 23:29:00,svc_backup,service,69.252.97.17,backup-svr,tacacs,1,normal,0
2024-01-15 01:28:00,svc_monitor,service,69.252.90.12,cmts-mgmt,tacacs,1,normal,0
2024-01-15 04:12:00,svc_backup,service,69.252.97.7,storage-mgmt,tacacs,1,normal,0
2024-01-15 04:28:00,svc_backup,service,184.29.59.11,backup-svr,tacacs,1,normal,0
2024-01-15 04:54:00,svc_deploy,service,184.29.58.6,git-runner,tacacs,1,normal,0
2024-01-15 06:18:00,svc_backup,service,162.150.16.15,backup-svr,tacacs,1,normal,0
2024-01-15 06:57:00,svc_deploy,service,162.150.13.19,git-runner,tacacs,1,normal,0
2024-01-15 07:02:00,fieldtech_a,field,96.23.16.200,cmts-mgmt,radius,1,normal,0
2024-01-15 07:25:00,svc_deploy,service,184.29.52.10,deploy-host,tacacs,1,normal,0
2024-01-15 07:37:00,svc_deploy,service,184.29.67.16,git-runner,tacacs,1,normal,0
2024-01-15 08:20:00,alopez,user,172.18.32.5,vpn,radius,1,normal,0
2024-01-15 08:46:00,rjohnson,user,96.28.208.100,webmail,radius,1,normal,0
2024-01-15 08:59:00,fieldtech_b,field,73.1.64.50,provisioning,radius,1,normal,0
2024-01-15 09:26:00,net_admin1,admin,69.252.83.17,router-core,tacacs,1,normal,0
2024-01-15 09:50:00,svc_backup,service,69.252.81.13,backup-svr,tacacs,1,normal,0
2024-01-15 10:47:00,fieldtech_b,field,100.85.16.3,provisioning,radius,1,normal,0
2024-01-15 11:15:00,svc_deploy,service,184.29.61.12,git-runner,tacacs,1,normal,0
2024-01-15 11:26:00,svc_backup,service,162.150.5.2,backup-svr,tacacs,1,normal,0
2024-01-15 13:10:00,svc_deploy,service,184.29.57.3,git-runner,tacacs,1,normal,0
2024-01-15 13:13:00,mwilliams,user,50.200.10.1,sharepoint,radius,1,normal,0
2024-01-15 13:59:00,net_admin1,admin,50.200.1.1,router-core,tacacs,1,normal,0
2024-01-15 14:27:00,svc_backup,service,69.252.92.19,backup-svr,tacacs,1,normal,0
2024-01-15 17:17:00,svc_deploy,service,184.29.55.10,git-runner,tacacs,1,normal,0
2024-01-15 18:07:00,svc_deploy,service,184.29.64.17,git-runner,tacacs,1,normal,0
2024-01-15 21:02:00,svc_monitor,service,69.252.83.12,cmts-mgmt,tacacs,1,normal,0
2024-01-15 22:27:00,svc_backup,service,69.252.87.12,storage-mgmt,tacacs,1,normal,0
2024-01-15 22:56:00,root,root,185.220.45.100,firewall,tacacs,0,root_login,1
2024-01-16 01:19:00,svc_backup,service,184.29.52.8,backup-svr,tacacs,1,normal,0
2024-01-16 01:22:00,svc_backup,service,162.150.19.1,storage-mgmt,tacacs,1,normal,0
2024-01-16 03:19:00,svc_monitor,service,69.252.99.13,router-mgmt,tacacs,1,normal,0
2024-01-16 05:45:00,svc_deploy,service,162.150.3.18,deploy-host,tacacs,1,normal,0
2024-01-16 06:02:00,svc_deploy,service,162.150.10.6,deploy-host,tacacs,1,normal,0
2024-01-16 06:15:00,svc_monitor,service,172.16.80.5,cmts-mgmt,tacacs,1,normal,0
2024-01-16 06:19:00,fieldtech_b,field,100.78.88.1,provisioning,radius,1,normal,0
2024-01-16 06:59:00,rjohnson,user,50.200.18.1,webmail,radius,1,normal,0
2024-01-16 07:10:00,svc_deploy,service,184.29.60.9,git-runner,tacacs,1,normal,0
2024-01-16 07:35:00,svc_backup,service,69.252.99.1,storage-mgmt,tacacs,1,normal,0
2024-01-16 08:14:00,svc_monitor,service,184.29.58.2,cmts-mgmt,tacacs,1,normal,0
2024-01-16 09:04:00,jsmith,user,96.21.240.1,vpn,radius,1,normal,0
2024-01-16 09:06:00,svc_backup,service,185.220.60.50,intranet,radius,1,svc_account_interactive,1
2024-01-16 09:28:00,fieldtech_b,field,100.68.64.2,provisioning,radius,1,normal,0
2024-01-16 09:48:00,net_admin2,admin,162.150.16.17,router-core,tacacs,1,normal,0
2024-01-16 10:25:00,alopez,user,10.1.128.40,intranet,radius,1,normal,0
2024-01-16 11:25:00,net_admin1,admin,172.19.0.25,cmts,tacacs,1,normal,0
2024-01-16 11:28:00,net_admin2,admin,172.17.80.5,router-core,tacacs,1,normal,0
2024-01-16 11:31:00,svc_deploy,service,162.150.5.8,git-runner,tacacs,1,normal,0
2024-01-16 12:01:00,net_admin2,admin,162.150.15.8,router-core,tacacs,1,normal,0
2024-01-16 12:38:00,svc_monitor,service,69.252.88.2,cmts-mgmt,tacacs,1,normal,0
2024-01-16 13:40:00,rjohnson,user,50.200.12.1,vpn,radius,1,normal,0
2024-01-16 13:56:00,jsmith,user,96.7.128.200,intranet,radius,1,normal,0
2024-01-16 14:12:00,svc_backup,service,184.29.51.8,storage-mgmt,tacacs,1,normal,0
2024-01-16 14:12:00,fieldtech_a,field,100.72.112.1,cmts-mgmt,radius,1,normal,0
2024-01-16 14:48:00,svc_deploy,service,184.29.61.14,deploy-host,tacacs,1,normal,0
2024-01-16 14:52:00,jsmith,user,100.86.168.2,intranet,radius,1,normal,0
2024-01-16 15:23:00,svc_monitor,service,172.19.16.25,cmts-mgmt,tacacs,0,normal,0
2024-01-16 16:02:00,svc_backup,service,162.150.11.9,backup-svr,tacacs,1,normal,0
2024-01-16 16:18:00,svc_monitor,service,172.18.32.5,router-mgmt,tacacs,1,normal,0
2024-01-16 16:55:00,fieldtech_b,field,100.86.192.3,provisioning,radius,1,normal,0
2024-01-16 18:40:00,svc_backup,service,69.252.90.11,backup-svr,tacacs,1,normal,0
2024-01-16 18:42:00,svc_backup,service,162.150.11.7,backup-svr,tacacs,1,normal,0
2024-01-16 19:14:00,svc_deploy,service,184.29.51.14,deploy-host,tacacs,1,normal,0
2024-01-16 21:49:00,svc_backup,service,69.252.97.19,backup-svr,tacacs,1,normal,0
2024-01-16 23:44:00,svc_monitor,service,172.17.224.5,router-mgmt,tacacs,1,normal,0
2024-01-17 00:46:00,svc_monitor,service,184.29.66.4,cmts-mgmt,tacacs,1,normal,0
2024-01-17 03:57:00,svc_backup,service,162.150.4.19,storage-mgmt,tacacs,1,normal,0
2024-01-17 04:21:00,svc_monitor,service,172.16.64.5,cmts-mgmt,tacacs,1,normal,0
2024-01-17 06:32:00,svc_deploy,service,162.150.19.17,git-runner,tacacs,1,normal,0
2024-01-17 06:39:00,svc_backup,service,69.252.87.18,backup-svr,tacacs,1,normal,0
2024-01-17 07:27:00,svc_deploy,service,162.150.3.11,git-runner,tacacs,1,normal,0
2024-01-17 08:16:00,root,root,185.220.60.100,cmts,tacacs,0,root_login,1
2024-01-17 09:59:00,net_admin1,admin,50.200.18.1,cmts,tacacs,1,normal,0
2024-01-17 10:44:00,fieldtech_a,field,172.19.144.15,router-core,tacacs,0,lateral_movement,1
2024-01-17 11:10:00,alopez,user,69.252.99.17,vpn,radius,1,impossible_velocity,1
2024-01-17 11:13:00,alopez,user,162.150.12.11,vpn,radius,1,impossible_velocity,1
2024-01-17 11:23:00,alopez,user,172.16.176.15,intranet,radius,1,normal,0
2024-01-17 11:25:00,svc_backup,service,69.252.94.3,storage-mgmt,tacacs,1,normal,0
2024-01-17 12:12:00,svc_deploy,service,184.29.51.9,deploy-host,tacacs,1,normal,0
2024-01-17 13:05:00,svc_monitor,service,172.17.208.5,cmts-mgmt,tacacs,1,normal,0
2024-01-17 13:10:00,jsmith,user,69.252.91.7,vpn,radius,1,impossible_velocity,1
2024-01-17 13:13:00,jsmith,user,162.150.4.4,vpn,radius,1,impossible_velocity,1
2024-01-17 14:15:00,rjohnson,user,50.200.8.1,vpn,radius,1,normal,0
2024-01-17 14:48:00,net_admin1,admin,50.200.1.1,router-core,tacacs,1,normal,0
2024-01-17 15:34:00,svc_deploy,service,184.29.67.8,deploy-host,tacacs,1,normal,0
2024-01-17 15:57:00,svc_backup,service,184.29.56.16,storage-mgmt,tacacs,1,normal,0
2024-01-17 16:06:00,svc_backup,service,185.220.2.50,webmail,radius,1,svc_account_interactive,1
2024-01-17 18:45:00,net_admin1,admin,172.16.80.15,router-core,tacacs,1,normal,0
2024-01-17 18:50:00,svc_deploy,service,162.150.17.3,deploy-host,tacacs,1,normal,0
2024-01-17 18:53:00,svc_deploy,service,162.150.15.1,deploy-host,tacacs,1,normal,0
2024-01-17 20:45:00,svc_deploy,service,184.29.62.10,git-runner,tacacs,1,normal,0
2024-01-17 23:02:00,svc_backup,service,184.29.52.11,backup-svr,tacacs,1,normal,0
2024-01-17 23:39:00,svc_backup,service,184.29.62.11,backup-svr,tacacs,1,normal,0
2024-01-18 00:12:00,svc_backup,service,162.150.5.2,storage-mgmt,tacacs,1,normal,0
2024-01-18 02:55:00,net_admin1,admin,50.200.15.1,router-core,tacacs,1,off_hours_admin,1
2024-01-18 06:03:00,svc_monitor,service,184.29.53.3,router-mgmt,tacacs,1,normal,0
2024-01-18 06:49:00,svc_deploy,service,184.29.53.15,git-runner,tacacs,1,normal,0
2024-01-18 06:57:00,svc_deploy,service,162.150.16.14,deploy-host,tacacs,1,normal,0
2024-01-18 07:24:00,fieldtech_a,field,10.1.192.10,provisioning,radius,1,normal,0
2024-01-18 07:33:00,fieldtech_a,field,100.73.24.1,cmts-mgmt,radius,1,normal,0
2024-01-18 08:47:00,svc_monitor,service,69.252.92.6,router-mgmt,tacacs,1,normal,0
2024-01-18 09:08:00,fieldtech_b,field,96.13.0.100,cmts-mgmt,radius,1,normal,0
2024-01-18 09:08:00,fieldtech_b,field,10.1.224.10,cmts-mgmt,radius,1,normal,0
2024-01-18 09:36:00,rjohnson,user,96.7.240.100,vpn,radius,1,normal,0
2024-01-18 09:52:00,net_admin2,admin,184.29.51.14,router-core,tacacs,1,normal,0
2024-01-18 10:56:00,svc_deploy,service,184.29.56.18,deploy-host,tacacs,1,normal,0
2024-01-18 11:26:00,rjohnson,user,50.200.18.1,webmail,radius,1,normal,0
2024-01-18 12:10:00,fieldtech_a,field,172.16.208.25,router-core,tacacs,0,lateral_movement,1
2024-01-18 12:14:00,svc_deploy,service,162.150.0.8,git-runner,tacacs,1,normal,0
2024-01-18 15:13:00,jsmith,user,96.23.240.200,webmail,radius,1,normal,0
2024-01-18 15:52:00,net_admin2,admin,184.29.55.2,router-core,tacacs,1,normal,0
2024-01-18 16:36:00,svc_backup,service,162.150.7.17,storage-mgmt,tacacs,1,normal,0
2024-01-18 16:52:00,fieldtech_b,field,96.31.80.100,cmts-mgmt,radius,1,normal,0
2024-01-18 16:54:00,alopez,user,73.24.96.1,vpn,radius,1,normal,0
2024-01-18 17:30:00,net_admin1,admin,172.17.160.15,firewall,tacacs,1,normal,0
