timestamp,username,account_type,src_ip,target,protocol,success,anomaly_type,is_anomaly,hour,dayofweek,hour_sin,hour_cos,is_off_hours,is_weekend,ip_class,is_external_ip,is_datacenter,is_internal,acct_risk_score,protocol_enc,target_mismatch,user_total_events,user_fail_rate,user_mean_hour,user_ip_variety,user_target_variety,hour_deviation,ts_unix,velocity_10min,kmeans_cluster,dbscan_cluster,dbscan_outlier,pca_x,pca_y,risk_score,risk_flags,risk_score_norm,severity
2024-01-08 00:58:00,svc_backup,service,184.29.65.19,backup-svr,tacacs,1,normal,0,0,0,0.0,1.0,1,0,datacenter,0,1,0,2,1,0,97,0.030927835051546393,11.762886597938145,89,4,11.762886597938145,1704675480,1,4,0,0,3.1435106596745177,0.5873966211105665,1.0,HOUR_DEV_12H,0.71,LOW
2024-01-08 01:16:00,svc_deploy,service,162.150.14.2,deploy-host,tacacs,1,normal,0,1,0,0.25881904510252074,0.9659258262890683,1,0,datacenter,0,1,0,2,1,0,196,0.05102040816326525,11.28061224489796,169,2,10.28061224489796,1704676560,1,4,8,0,3.474782520699438,0.3827942424167074,1.0,HOUR_DEV_10H,0.71,LOW
2024-01-08 02:18:00,svc_deploy,service,184.29.67.11,deploy-host,tacacs,1,normal,0,2,0,0.49999999999999994,0.8660254037844387,1,0,datacenter,0,1,0,2,1,0,196,0.05102040816326525,11.28061224489796,169,2,9.28061224489796,1704680280,1,4,8,0,3.306589231510187,0.3689436001481536,1.0,HOUR_DEV_9H,0.71,LOW
2024-01-08 04:31:00,svc_monitor,service,172.18.16.15,cmts-mgmt,tacacs,1,normal,0,4,0,0.8660254037844386,0.5000000000000001,1,0,rfc1918_mgmt,0,0,1,2,1,0,179,0.016759776536312887,11.659217877094973,160,2,7.659217877094973,1704688260,1,4,12,0,1.666160395187939,0.5275285677560974,1.0,HOUR_DEV_8H,0.71,LOW
2024-01-08 06:06:00,rjohnson,user,96.24.64.1,webmail,radius,1,normal,0,6,0,1.0,6.123233995736766e-17,0,0,cable_customer,0,0,0,1,0,0,29,0.0,10.137931034482758,27,2,4.137931034482758,1704693960,1,8,4,0,-1.5414987179854438,0.030826349241207734,0.0,NONE,0.0,INFO
2024-01-08 06:29:00,svc_deploy,service,162.150.3.10,deploy-host,tacacs,1,normal,0,6,0,1.0,6.123233995736766e-17,0,0,datacenter,0,1,0,2,1,0,196,0.05102040816326525,11.28061224489796,169,2,5.280612244897959,1704695340,1,1,1,0,1.4836450683990403,-0.5894775532767443,0.0,NONE,0.0,INFO
2024-01-08 06:35:00,svc_deploy,service,184.29.50.3,git-runner,tacacs,0,normal,0,6,0,1.0,6.123233995736766e-17,0,0,datacenter,0,1,0,2,1,0,196,0.05102040816326525,11.28061224489796,169,2,5.280612244897959,1704695700,2,0,-1,1,1.4751099497373192,0.9113147811825929,1.5,DBSCAN_OUTLIER,1.07,LOW
2024-01-08 07:03:00,svc_deploy,service,162.150.18.9,git-runner,tacacs,1,normal,0,7,0,0.9659258262890683,-0.25881904510252063,0,0,datacenter,0,1,0,2,1,0,196,0.05102040816326525,11.28061224489796,169,2,4.280612244897959,1704697380,1,1,1,0,1.2047412112829934,-0.7025220391286737,0.0,NONE,0.0,INFO
2024-01-08 09:24:00,svc_backup,service,184.29.65.6,backup-svr,tacacs,1,normal,0,9,0,0.7071067811865476,-0.7071067811865475,0,0,datacenter,0,1,0,2,1,0,97,0.030927835051546393,11.762886597938145,89,4,2.762886597938145,1704705840,1,1,13,0,0.21674114350301465,-0.7348994737995441,0.0,NONE,0.0,INFO
2024-01-08 09:57:00,svc_monitor,service,69.252.99.3,router-mgmt,tacacs,1,normal,0,9,0,0.7071067811865476,-0.7071067811865475,0,0,datacenter,0,1,0,2,1,0,179,0.016759776536312887,11.659217877094973,160,2,2.6592178770949726,1704707820,1,1,1,0,0.6756973552419372,-1.0360652932298318,0.0,NONE,0.0,INFO
2024-01-08 10:27:00,tchan,user,96.22.208.1,vpn,radius,1,normal,0,10,0,0.49999999999999994,-0.8660254037844387,0,0,cable_customer,0,0,0,1,0,0,59,0.03389830508474578,13.474576271186441,59,2,3.474576271186441,1704709620,1,8,4,0,-1.967018239313455,-0.31102381979184685,0.0,NONE,0.0,INFO
2024-01-08 14:39:00,svc_monitor,service,69.252.83.19,router-mgmt,tacacs,1,normal,0,14,0,-0.4999999999999997,-0.8660254037844388,0,0,datacenter,0,1,0,2,1,0,179,0.016759776536312887,11.659217877094973,160,2,2.3407821229050274,1704724740,1,1,1,0,0.46854197537973324,-1.3325158818053122,0.0,NONE,0.0,INFO
2024-01-08 16:09:00,mwilliams,user,73.21.64.50,intranet,radius,1,normal,0,16,0,-0.8660254037844384,-0.5000000000000004,0,0,cable_customer,0,0,0,1,0,0,36,0.05555555555555558,11.722222222222221,35,3,4.277777777777779,1704730140,1,8,4,0,-1.900044428032209,-0.28912822101565705,0.0,NONE,0.0,INFO
2024-01-08 17:10:00,jsmith,user,69.252.92.1,vpn,radius,1,impossible_velocity,1,17,0,-0.9659258262890683,-0.25881904510252063,0,0,datacenter,0,1,0,1,0,0,61,0.049180327868852514,12.37704918032787,61,3,4.6229508196721305,1704733800,1,8,-1,1,-0.7722001372669011,-0.6578996798706128,1.5,DBSCAN_OUTLIER,1.07,LOW
2024-01-08 17:13:00,jsmith,user,162.150.10.12,vpn,radius,1,impossible_velocity,1,17,0,-0.9659258262890683,-0.25881904510252063,0,0,datacenter,0,1,0,1,0,0,61,0.049180327868852514,12.37704918032787,61,3,4.6229508196721305,1704733980,2,0,-1,1,-0.69504954620812,-1.009651726590016,1.5,DBSCAN_OUTLIER,1.07,LOW
2024-01-08 17:25:00,fieldtech_a,field,100.92.152.2,provisioning,radius,1,normal,0,17,0,-0.9659258262890683,-0.25881904510252063,0,0,cgnat,0,0,0,1,0,0,59,0.10169491525423724,13.389830508474576,58,5,3.610169491525424,1704734700,1,8,4,0,-1.7109404916441215,-0.16540462174390733,0.0,NONE,0.0,INFO
2024-01-08 17:49:00,net_admin1,admin,50.200.1.1,firewall,tacacs,1,normal,0,17,0,-0.9659258262890683,-0.25881904510252063,0,0,vpn_egress,0,0,0,3,1,0,33,0.030303030303030276,11.06060606060606,29,4,5.9393939393939394,1704736140,1,3,-1,1,-0.07042246562775242,-0.08023233767689542,1.5,DBSCAN_OUTLIER,1.07,LOW
2024-01-08 18:27:00,tchan,user,100.92.152.1,webmail,radius,1,normal,0,18,0,-1.0,-1.8369701987210297e-16,0,0,cgnat,0,0,0,1,0,0,59,0.03389830508474578,13.474576271186441,59,2,4.525423728813559,1704738420,1,8,4,0,-1.4169222892993152,-0.3342690927208483,0.0,NONE,0.0,INFO
2024-01-08 21:07:00,svc_monitor,service,69.252.84.3,router-mgmt,tacacs,1,normal,0,21,0,-0.7071067811865477,0.7071067811865474,0,0,datacenter,0,1,0,2,1,0,179,0.016759776536312887,11.659217877094973,160,2,9.340782122905027,1704748020,1,3,1,0,2.252669040385919,-0.6966044482795759,1.0,HOUR_DEV_9H,0.71,LOW
2024-01-08 21:56:00,svc_deploy,service,184.29.63.3,deploy-host,tacacs,1,normal,0,21,0,-0.7071067811865477,0.7071067811865474,0,0,datacenter,0,1,0,2,1,0,196,0.05102040816326525,11.28061224489796,169,2,9.71938775510204,1704750960,1,3,1,0,2.347052142181557,-0.5820202494595472,1.0,HOUR_DEV_10H,0.71,LOW
2024-01-08 22:22:00,svc_backup,service,184.29.50.15,storage-mgmt,tacacs,1,normal,0,22,0,-0.5000000000000004,0.8660254037844384,0,0,datacenter,0,1,0,2,1,0,97,0.030927835051546393,11.762886597938145,89,4,10.237113402061855,1704752520,1,3,13,0,1.9984881571495936,-0.2826681149899325,1.0,HOUR_DEV_10H,0.71,LOW
2024-01-08 22:42:00,svc_monitor,service,69.252.85.14,router-mgmt,tacacs,1,normal,0,22,0,-0.5000000000000004,0.8660254037844384,0,0,datacenter,0,1,0,2,1,0,179,0.016759776536312887,11.659217877094973,160,2,10.340782122905027,1704753720,1,3,1,0,2.483138996653882,-0.576718350445196,1.0,HOUR_DEV_10H,0.71,LOW
2024-01-08 23:15:00,svc_monitor,service,69.252.88.2,router-mgmt,tacacs,1,normal,0,23,0,-0.25881904510252157,0.9659258262890681,1,0,datacenter,0,1,0,2,1,0,179,0.016759776536312887,11.659217877094973,160,2,11.340782122905027,1704755700,1,4,8,0,3.527048755101672,0.2140828518107302,1.0,HOUR_DEV_11H,0.71,LOW
2024-01-09 00:04:00,svc_monitor,service,172.16.0.5,router-mgmt,tacacs,1,normal,0,0,1,0.0,1.0,1,0,rfc1918_mgmt,0,0,1,2,1,0,179,0.016759776536312887,11.659217877094973,160,2,11.659217877094973,1704758640,1,4,9,0,2.4042777548887795,0.6305618376481957,1.0,HOUR_DEV_12H,0.71,LOW
2024-01-09 03:13:00,svc_backup,service,69.252.85.3,backup-svr,tacacs,1,normal,0,3,1,0.7071067811865475,0.7071067811865476,1,0,datacenter,0,1,0,2,1,0,97,0.030927835051546393,11.762886597938145,89,4,8.762886597938145,1704769980,1,4,0,0,2.6419474926492637,0.5444498193084278,1.0,HOUR_DEV_9H,0.71,LOW
2024-01-09 05:04:00,svc_deploy,service,184.29.69.16,git-runner,tacacs,1,normal,0,5,1,0.9659258262890683,0.25881904510252074,1,0,datacenter,0,1,0,2,1,0,196,0.05102040816326525,11.28061224489796,169,2,6.280612244897959,1704776640,1,4,8,0,2.604602036626786,0.19044021600321168,1.0,HOUR_DEV_6H,0.71,LOW
2024-01-09 06:34:00,fieldtech_b,field,96.2.224.1,cmts-mgmt,radius,1,normal,0,6,1,1.0,6.123233995736766e-17,0,0,cable_customer,0,0,0,1,0,0,37,0.027027027027026973,11.567567567567568,37,2,5.567567567567568,1704782040,1,8,4,0,-1.3078120105892577,0.1501108024267284,0.0,NONE,0.0,INFO
2024-01-09 07:48:00,mwilliams,user,73.12.96.50,vpn,radius,1,normal,0,7,1,0.9659258262890683,-0.25881904510252063,0,0,cable_customer,0,0,0,1,0,0,36,0.05555555555555558,11.722222222222221,35,3,4.722222222222221,1704786480,1,8,4,0,-1.5904690812065423,0.15944402750015044,0.0,NONE,0.0,INFO
2024-01-09 08:00:00,svc_monitor,service,184.29.53.3,cmts-mgmt,tacacs,1,normal,0,8,1,0.8660254037844387,-0.4999999999999998,0,0,datacenter,0,1,0,2,1,0,179,0.016759776536312887,11.659217877094973,160,2,3.6592178770949726,1704787200,1,1,1,0,0.9316870968054286,-0.9124256798866729,0.0,NONE,0.0,INFO
2024-01-09 08:04:00,svc_deploy,service,184.29.60.3,deploy-host,tacacs,1,normal,0,8,1,0.8660254037844387,-0.4999999999999998,0,0,datacenter,0,1,0,2,1,0,196,0.05102040816326525,11.28061224489796,169,2,3.2806122448979593,1704787440,1,1,1,0,0.93223156810528,-0.8238281060332076,0.0,NONE,0.0,INFO
2024-01-09 08:14:00,svc_monitor,service,184.29.69.17,router-mgmt,tacacs,1,normal,0,8,1,0.8660254037844387,-0.4999999999999998,0,0,datacenter,0,1,0,2,1,0,179,0.016759776536312887,11.659217877094973,160,2,3.6592178770949726,1704788040,1,1,1,0,0.9316870968054286,-0.9124256798866729,0.0,NONE,0.0,INFO
2024-01-09 08:32:00,net_admin2,admin,184.29.60.5,switch-mgmt,tacacs,1,normal,0,8,1,0.8660254037844387,-0.4999999999999998,0,0,datacenter,0,1,0,3,1,0,56,0.017857142857142905,11.5,51,2,3.5,1704789120,1,1,3,0,0.5212937792530343,-0.30208013792525573,0.0,NONE,0.0,INFO
2024-01-09 08:37:00,svc_deploy,service,162.150.16.6,git-runner,tacacs,1,normal,0,8,1,0.8660254037844387,-0.4999999999999998,0,0,datacenter,0,1,0,2,1,0,196,0.05102040816326525,11.28061224489796,169,2,3.2806122448979593,1704789420,1,1,1,0,0.93223156810528,-0.8238281060332076,0.0,NONE,0.0,INFO
2024-01-09 08:39:00,svc_backup,service,69.252.86.15,backup-svr,tacacs,1,normal,0,8,1,0.8660254037844387,-0.4999999999999998,0,0,datacenter,0,1,0,2,1,0,97,0.030927835051546393,11.762886597938145,89,4,3.762886597938145,1704789540,1,1,13,0,0.4727308850665061,-0.6112598604563854,0.0,NONE,0.0,INFO
2024-01-09 09:50:00,tchan,user,10.1.0.40,webmail,radius,1,normal,0,9,1,0.7071067811865476,-0.7071067811865475,0,0,rfc1918_corp,0,0,1,1,0,0,59,0.03389830508474578,13.474576271186441,59,2,4.474576271186441,1704793800,1,5,2,0,-2.159213975909527,-0.16089084746564938,0.0,NONE,0.0,INFO
2024-01-09 09:50:00,fieldtech_a,field,10.1.224.20,cmts-mgmt,radius,1,normal,0,9,1,0.7071067811865476,-0.7071067811865475,0,0,rfc1918_corp,0,0,1,1,0,0,59,0.10169491525423724,13.389830508474576,58,5,4.389830508474576,1704793800,1,5,2,0,-2.1995000613772198,0.10157475139894508,0.0,NONE,0.0,INFO
2024-01-09 10:43:00,net_admin2,admin,184.29.56.4,router-core,tacacs,1,normal,0,10,1,0.49999999999999994,-0.8660254037844387,0,0,datacenter,0,1,0,3,1,0,56,0.017857142857142905,11.5,51,2,1.5,1704796980,1,1,3,0,0.03483408142158016,-0.5456058491027945,0.0,NONE,0.0,INFO
2024-01-09 13:05:00,tchan,user,100.82.88.1,vpn,radius,1,normal,0,13,1,-0.2588190451025208,-0.9659258262890683,0,0,cgnat,0,0,0,1,0,0,59,0.03389830508474578,13.474576271186441,59,2,0.4745762711864412,1704805500,1,8,4,0,-2.4442141378623474,-0.5934671722118109,0.0,NONE,0.0,INFO
2024-01-09 13:21:00,svc_deploy,service,162.150.6.6,deploy-host,tacacs,1,normal,0,13,1,-0.2588190451025208,-0.9659258262890683,0,0,datacenter,0,1,0,2,1,0,196,0.05102040816326525,11.28061224489796,169,2,1.7193877551020407,1704806460,1,1,1,0,0.39473178798611985,-1.2317823252538376,0.0,NONE,0.0,INFO
2024-01-09 13:57:00,svc_deploy,service,184.29.53.13,deploy-host,tacacs,1,normal,0,13,1,-0.2588190451025208,-0.9659258262890683,0,0,datacenter,0,1,0,2,1,0,196,0.05102040816326525,11.28061224489796,169,2,1.7193877551020407,1704808620,1,1,1,0,0.39473178798611985,-1.2317823252538376,0.0,NONE,0.0,INFO
2024-01-09 14:20:00,svc_monitor,service,172.17.80.25,router-mgmt,tacacs,1,normal,0,14,1,-0.4999999999999997,-0.8660254037844388,0,0,rfc1918_mgmt,0,0,1,2,1,0,179,0.016759776536312887,11.659217877094973,160,2,2.3407821229050274,1704810000,1,2,10,0,-0.7296471411449273,-0.9881848458373953,0.0,NONE,0.0,INFO
2024-01-09 15:04:00,svc_monitor,service,69.252.83.4,cmts-mgmt,tacacs,1,normal,0,15,1,-0.7071067811865471,-0.7071067811865479,0,0,datacenter,0,1,0,2,1,0,179,0.016759776536312887,11.659217877094973,160,2,3.3407821229050274,1704812640,1,1,1,0,0.6736830312018826,-1.2954538553887642,0.0,NONE,0.0,INFO
2024-01-09 15:37:00,alopez,user,73.30.0.150,intranet,radius,1,normal,0,15,1,-0.7071067811865471,-0.7071067811865479,0,0,cable_customer,0,0,0,1,0,0,34,0.05882352941176472,11.529411764705882,33,2,3.4705882352941178,1704814620,1,8,4,0,-2.1269765385635453,-0.32312954234452634,0.0,NONE,0.0,INFO
2024-01-09 16:12:00,svc_deploy,service,184.29.69.4,git-runner,tacacs,1,normal,0,16,1,-0.8660254037844384,-0.5000000000000004,0,0,datacenter,0,1,0,2,1,0,196,0.05102040816326525,11.28061224489796,169,2,4.719387755102041,1704816720,1,3,1,0,1.004620325673107,-1.1207831884787762,0.0,NONE,0.0,INFO
2024-01-09 16:28:00,svc_deploy,service,162.150.3.2,deploy-host,tacacs,1,normal,0,16,1,-0.8660254037844384,-0.5000000000000004,0,0,datacenter,0,1,0,2,1,0,196,0.05102040816326525,11.28061224489796,169,2,4.719387755102041,1704817680,1,3,1,0,1.004620325673107,-1.1207831884787762,0.0,NONE,0.0,INFO
2024-01-09 17:11:00,svc_backup,service,162.150.18.6,storage-mgmt,tacacs,1,normal,0,17,1,-0.9659258262890683,-0.25881904510252063,0,0,datacenter,0,1,0,2,1,0,97,0.030927835051546393,11.762886597938145,89,4,5.237113402061855,1704820260,1,3,13,0,0.6858783307588454,-0.8599622622051069,0.0,NONE,0.0,INFO
2024-01-09 18:25:00,svc_deploy,service,184.29.54.17,git-runner,tacacs,1,normal,0,18,1,-1.0,-1.8369701987210297e-16,0,0,datacenter,0,1,0,2,1,0,196,0.05102040816326525,11.28061224489796,169,2,6.719387755102041,1704824700,1,3,1,0,1.5396489003243055,-0.9400104155591693,1.0,HOUR_DEV_7H,0.71,LOW
2024-01-09 18:57:00,tchan,user,10.1.32.20,webmail,radius,1,normal,0,18,1,-1.0,-1.8369701987210297e-16,0,0,rfc1918_corp,0,0,1,1,0,0,59,0.03389830508474578,13.474576271186441,59,2,4.525423728813559,1704826620,1,5,2,0,-1.8395879821633498,-0.3040222182290307,0.0,NONE,0.0,INFO
2024-01-09 20:01:00,svc_monitor,service,172.17.128.25,router-mgmt,tacacs,1,normal,0,20,1,-0.8660254037844386,0.5000000000000001,0,0,rfc1918_mgmt,0,0,1,2,1,0,179,0.016759776536312887,11.659217877094973,160,2,8.340782122905027,1704830460,1,2,20,0,0.7984901822977675,-0.4759130256548177,1.0,HOUR_DEV_8H,0.71,LOW
2024-01-09 20:12:00,svc_deploy,service,162.150.2.15,deploy-host,tacacs,1,normal,0,20,1,-0.8660254037844386,0.5000000000000001,0,0,datacenter,0,1,0,2,1,0,196,0.05102040816326525,11.28061224489796,169,2,8.71938775510204,1704831120,1,3,1,0,2.091062400618066,-0.7056598628027059,1.0,HOUR_DEV_9H,0.71,LOW
2024-01-09 20:12:00,svc_monitor,service,172.17.96.15,cmts-mgmt,tacacs,1,normal,0,20,1,-0.8660254037844386,0.5000000000000001,0,0,rfc1918_mgmt,0,0,1,2,1,0,179,0.016759776536312887,11.659217877094973,160,2,8.340782122905027,1704831120,1,2,20,0,0.7984901822977675,-0.4759130256548177,1.0,HOUR_DEV_8H,0.71,LOW
2024-01-09 22:18:00,svc_monitor,service,69.252.85.4,router-mgmt,tacacs,1,normal,0,22,1,-0.5000000000000004,0.8660254037844384,0,0,datacenter,0,1,0,2,1,0,179,0.016759776536312887,11.659217877094973,160,2,10.340782122905027,1704838680,1,3,1,0,2.483138996653882,-0.576718350445196,1.0,HOUR_DEV_10H,0.71,LOW
2024-01-09 22:39:00,svc_deploy,service,162.150.2.10,git-runner,tacacs,1,normal,0,22,1,-0.5000000000000004,0.8660254037844384,0,0,datacenter,0,1,0,2,1,0,196,0.05102040816326525,11.28061224489796,169,2,10.71938775510204,1704839940,1,3,1,0,2.5775220984495197,-0.4621341516251674,1.0,HOUR_DEV_11H,0.71,LOW
2024-01-10 00:54:00,svc_monitor,service,184.29.53.12,router-mgmt,tacacs,1,normal,0,0,2,0.0,1.0,1,0,datacenter,0,1,0,2,1,0,179,0.016759776536312887,11.659217877094973,160,2,11.659217877094973,1704848040,1,4,8,0,3.6024668714134402,0.28623080168027887,1.0,HOUR_DEV_12H,0.71,LOW
2024-01-10 01:45:00,svc_monitor,service,69.252.80.3,router-mgmt,tacacs,1,normal,0,1,2,0.25881904510252074,0.9659258262890683,1,0,datacenter,0,1,0,2,1,0,179,0.016759776536312887,11.659217877094973,160,2,10.659217877094973,1704851100,1,4,8,0,3.474238049399587,0.29419666856324217,1.0,HOUR_DEV_11H,0.71,LOW
2024-01-10 01:50:00,svc_deploy,service,162.150.13.19,git-runner,tacacs,1,normal,0,1,2,0.25881904510252074,0.9659258262890683,1,0,datacenter,0,1,0,2,1,0,196,0.05102040816326525,11.28061224489796,169,2,10.28061224489796,1704851400,1,4,8,0,3.474782520699438,0.3827942424167074,1.0,HOUR_DEV_10H,0.71,LOW
2024-01-10 03:36:00,svc_deploy,service,184.29.58.4,git-runner,tacacs,1,normal,0,3,2,0.7071067811865475,0.7071067811865476,1,0,datacenter,0,1,0,2,1,0,196,0.05102040816326525,11.28061224489796,169,2,8.28061224489796,1704857760,1,4,8,0,3.1014481756880374,0.3318815737316056,1.0,HOUR_DEV_8H,0.71,LOW
2024-01-10 06:21:00,svc_monitor,service,172.16.160.25,router-mgmt,tacacs,0,normal,0,6,2,1.0,6.123233995736766e-17,0,0,rfc1918_mgmt,0,0,1,2,1,0,179,0.016759776536312887,11.659217877094973,160,2,5.659217877094973,1704867660,1,2,-1,1,0.19922577085402615,1.5188002900164477,1.5,DBSCAN_OUTLIER,1.07,LOW
2024-01-10 06:44:00,svc_monitor,service,184.29.51.17,cmts-mgmt,tacacs,1,normal,0,6,2,1.0,6.123233995736766e-17,0,0,datacenter,0,1,0,2,1,0,179,0.016759776536312887,11.659217877094973,160,2,5.659217877094973,1704869040,1,1,1,0,1.483100597099189,-0.6780751271302096,0.0,NONE,0.0,INFO
2024-01-10 07:02:00,rjohnson,user,50.200.12.1,webmail,radius,1,normal,0,7,2,0.9659258262890683,-0.25881904510252063,0,0,vpn_egress,0,0,0,1,0,0,29,0.0,10.137931034482758,27,2,3.137931034482758,1704870120,1,8,4,0,-1.8204025751014907,-0.08221813661072173,0.0,NONE,0.0,INFO
2024-01-10 08:02:00,fieldtech_b,field,10.1.0.50,provisioning,radius,1,normal,0,8,2,0.8660254037844387,-0.4999999999999998,0,0,rfc1918_corp,0,0,1,1,0,0,37,0.027027027027026973,11.567567567567568,37,2,3.5675675675675684,1704873720,1,5,2,0,-2.281891203747053,-0.053992875837917245,0.0,NONE,0.0,INFO
2024-01-10 08:27:00,alopez,user,73.29.48.1,vpn,radius,1,normal,0,8,2,0.8660254037844387,-0.4999999999999998,0,0,cable_customer,0,0,0,1,0,0,34,0.05882352941176472,11.529411764705882,33,2,3.5294117647058822,1704875220,1,8,4,0,-1.9011453377583647,0.05098903838622383,0.0,NONE,0.0,INFO
2024-01-10 08:28:00,net_admin2,admin,162.150.18.12,router-core,tacacs,1,normal,0,8,2,0.8660254037844387,-0.4999999999999998,0,0,datacenter,0,1,0,3,1,0,56,0.017857142857142905,11.5,51,2,3.5,1704875280,1,1,3,0,0.5212937792530343,-0.30208013792525573,0.0,NONE,0.0,INFO
2024-01-10 08:31:00,svc_backup,service,162.150.16.15,storage-mgmt,tacacs,1,normal,0,8,2,0.8660254037844387,-0.4999999999999998,0,0,datacenter,0,1,0,2,1,0,97,0.030927835051546393,11.762886597938145,89,4,3.762886597938145,1704875460,1,1,13,0,0.4727308850665061,-0.6112598604563854,0.0,NONE,0.0,INFO
2024-01-10 08:53:00,alopez,user,10.4.128.10,vpn,radius,1,normal,0,8,2,0.8660254037844387,-0.4999999999999998,0,0,rfc1918_corp,0,0,1,1,0,0,34,0.05882352941176472,11.529411764705882,33,2,3.5294117647058822,1704876780,1,5,2,0,-2.3238110306223994,0.08123591287804148,0.0,NONE,0.0,INFO
2024-01-10 09:31:00,svc_backup,service,184.29.58.6,backup-svr,tacacs,1,normal,0,9,2,0.7071067811865476,-0.7071067811865475,0,0,datacenter,0,1,0,2,1,0,97,0.030927835051546393,11.762886597938145,89,4,2.762886597938145,1704879060,1,1,13,0,0.21674114350301465,-0.7348994737995441,0.0,NONE,0.0,INFO
2024-01-10 09:31:00,svc_deploy,service,162.150.8.10,deploy-host,tacacs,1,normal,0,9,2,0.7071067811865476,-0.7071067811865475,0,0,datacenter,0,1,0,2,1,0,196,0.05102040816326525,11.28061224489796,169,2,2.2806122448979593,1704879060,1,1,1,0,0.6762418265417884,-0.9474677193763663,0.0,NONE,0.0,INFO
2024-01-10 09:56:00,rjohnson,user,96.19.128.1,vpn,radius,1,normal,0,9,2,0.7071067811865476,-0.7071067811865475,0,0,cable_customer,0,0,0,1,0,0,29,0.0,10.137931034482758,27,2,1.137931034482758,1704880560,1,8,4,0,-2.348901959842696,-0.32716381685841445,0.0,NONE,0.0,INFO
2024-01-10 10:10:00,alopez,user,69.252.94.4,vpn,radius,1,impossible_velocity,1,10,2,0.49999999999999994,-0.8660254037844387,0,0,datacenter,0,1,0,1,0,0,34,0.05882352941176472,11.529411764705882,33,2,1.5294117647058822,1704881400,1,8,5,0,-1.6120816119291925,-0.5066208342674142,0.0,NONE,0.0,INFO
2024-01-10 10:12:00,alopez,user,162.150.11.16,vpn,radius,1,impossible_velocity,1,10,2,0.49999999999999994,-0.8660254037844387,0,0,datacenter,0,1,0,1,0,0,34,0.05882352941176472,11.529411764705882,33,2,1.5294117647058822,1704881520,2,0,6,0,-1.5349310208704114,-0.8583728809868171,0.0,NONE,0.0,INFO
2024-01-10 10:44:00,net_admin2,admin,184.29.58.11,router-core,tacacs,1,normal,0,10,2,0.49999999999999994,-0.8660254037844387,0,0,datacenter,0,1,0,3,1,0,56,0.017857142857142905,11.5,51,2,1.5,1704883440,1,1,3,0,0.03483408142158016,-0.5456058491027945,0.0,NONE,0.0,INFO
2024-01-10 11:01:00,svc_backup,service,184.29.61.18,storage-mgmt,tacacs,0,normal,0,11,2,0.258819045102521,-0.9659258262890682,0,0,datacenter,0,1,0,2,1,0,97,0.030927835051546393,11.762886597938145,89,4,0.7628865979381452,1704884460,1,1,-1,1,-0.29710394097102805,0.8874574932876735,1.5,DBSCAN_OUTLIER,1.07,LOW
2024-01-10 11:13:00,jsmith,user,100.72.120.3,intranet,radius,1,normal,0,11,2,0.258819045102521,-0.9659258262890682,0,0,cgnat,0,0,0,1,0,0,61,0.049180327868852514,12.37704918032787,61,3,1.3770491803278695,1704885180,1,8,4,0,-2.292797940454369,-0.40678542861984146,0.0,NONE,0.0,INFO
2024-01-10 11:14:00,alopez,user,73.27.80.50,intranet,radius,1,normal,0,11,2,0.258819045102521,-0.9659258262890682,0,0,cable_customer,0,0,0,1,0,0,34,0.05882352941176472,11.529411764705882,33,2,0.5294117647058822,1704885240,1,8,4,0,-2.585294454075397,-0.30283798904845755,0.0,NONE,0.0,INFO
2024-01-10 11:16:00,tchan,user,10.1.160.40,webmail,radius,1,normal,0,11,2,0.258819045102521,-0.9659258262890682,0,0,rfc1918_corp,0,0,1,1,0,0,59,0.03389830508474578,13.474576271186441,59,2,2.474576271186441,1704885360,1,5,2,0,-2.587373350663067,-0.39107826155717196,0.0,NONE,0.0,INFO
2024-01-10 11:20:00,rjohnson,user,50.200.6.1,vpn,radius,1,normal,0,11,2,0.258819045102521,-0.9659258262890682,0,0,vpn_egress,0,0,0,1,0,0,29,0.0,10.137931034482758,27,2,0.862068965517242,1704885600,1,8,4,0,-2.56339475323127,-0.4981807881537969,0.0,NONE,0.0,INFO
2024-01-10 12:05:00,svc_monitor,service,69.252.95.16,cmts-mgmt,tacacs,1,normal,0,12,2,1.2246467991473532e-16,-1.0,0,0,datacenter,0,1,0,2,1,0,179,0.016759776536312887,11.659217877094973,160,2,0.3407821229050274,1704888300,1,1,1,0,0.1721198641766287,-1.3384006571909028,0.0,NONE,0.0,INFO
2024-01-10 13:10:00,mwilliams,user,69.252.90.7,vpn,radius,1,impossible_velocity,1,13,2,-0.2588190451025208,-0.9659258262890683,0,0,datacenter,0,1,0,1,0,0,36,0.05555555555555558,11.722222222222221,35,3,1.2777777777777786,1704892200,1,8,5,0,-1.7344095420585701,-0.7142115192668176,0.0,NONE,0.0,INFO
2024-01-10 13:13:00,mwilliams,user,162.150.19.12,vpn,radius,1,impossible_velocity,1,13,2,-0.2588190451025208,-0.9659258262890683,0,0,datacenter,0,1,0,1,0,0,36,0.05555555555555558,11.722222222222221,35,3,1.2777777777777786,1704892380,2,0,6,0,-1.657258950999789,-1.0659635659862206,0.0,NONE,0.0,INFO
